geoid,name,,,In Labor Force,,Civilian Labor Force,,Employed,,unemployed,,Armed Forces,,Not in Labor Force
14000US39087051300,"Census Tract 513, Lawrence, OH",,,1728,,1728,,1667,,61,,0,,1495
14000US39087051401,"Census Tract 514.01, Lawrence, OH",,,2604,,2604,,2366,,238,,0,,1888
14000US39087051402,"Census Tract 514.02, Lawrence, OH",,,1735,,1735,,1605,,130,,0,,1083
14000US39089750700,"Census Tract 7507, Licking, OH",,,1638,,1638,,1425,,213,,0,,1064
14000US39089751000,"Census Tract 7510, Licking, OH",,,1059,,1059,,981,,78,,0,,515
14000US39089751300,"Census Tract 7513, Licking, OH",,,2134,,2134,,2006,,128,,0,,779
14000US39089751600,"Census Tract 7516, Licking, OH",,,1958,,1958,,1839,,119,,0,,920
14000US39089751900,"Census Tract 7519, Licking, OH",,,1973,,1973,,1834,,139,,0,,1314
14000US39089752200,"Census Tract 7522, Licking, OH",,,2398,,2398,,2170,,228,,0,,1237
14000US39089752500,"Census Tract 7525, Licking, OH",,,1683,,1683,,1473,,210,,0,,1555
14000US39089752800,"Census Tract 7528, Licking, OH",,,3972,,3972,,3786,,186,,0,,2235
14000US39089753100,"Census Tract 7531, Licking, OH",,,2701,,2689,,2525,,164,,12,,1579
14000US39089753300,"Census Tract 7533, Licking, OH",,,3665,,3665,,3252,,413,,0,,2256
14000US39089753600,"Census Tract 7536, Licking, OH",,,1077,,1077,,1044,,33,,0,,575
14000US39089753900,"Census Tract 7539, Licking, OH",,,2636,,2636,,2544,,92,,0,,1720
14000US39089754101,"Census Tract 7541.01, Licking, OH",,,3682,,3682,,3503,,179,,0,,2217
14000US39089754102,"Census Tract 7541.02, Licking, OH",,,1386,,1378,,1341,,37,,8,,646
14000US39089754400,"Census Tract 7544, Licking, OH",,,3199,,3199,,3026,,173,,0,,1533
14000US39089754700,"Census Tract 7547, Licking, OH",,,3461,,3457,,3114,,343,,4,,1970
14000US39089755000,"Census Tract 7550, Licking, OH",,,3650,,3637,,3532,,105,,13,,1660
14000US39089755300,"Census Tract 7553, Licking, OH",,,3848,,3848,,3724,,124,,0,,2003
14000US39089755600,"Census Tract 7556, Licking, OH",,,3323,,3323,,3084,,239,,0,,1258
14000US39089755900,"Census Tract 7559, Licking, OH",,,3700,,3689,,3562,,127,,11,,1577
14000US39089756201,"Census Tract 7562.01, Licking, OH",,,1179,,1172,,1090,,82,,7,,653
14000US39089756202,"Census Tract 7562.02, Licking, OH",,,4729,,4710,,4499,,211,,19,,1374
14000US39089756500,"Census Tract 7565, Licking, OH",,,2234,,2227,,2084,,143,,7,,1192
14000US39089756800,"Census Tract 7568, Licking, OH",,,4368,,4368,,4107,,261,,0,,2083
14000US39089757100,"Census Tract 7571, Licking, OH",,,2377,,2358,,2315,,43,,19,,1125
14000US39089757400,"Census Tract 7574, Licking, OH",,,3455,,3455,,3387,,68,,0,,1416
14000US39089757700,"Census Tract 7577, Licking, OH",,,3828,,3828,,3763,,65,,0,,2535
14000US39089758300,"Census Tract 7583, Licking, OH",,,1367,,1367,,1211,,156,,0,,856
14000US39089758600,"Census Tract 7586, Licking, OH",,,3562,,3562,,3401,,161,,0,,2304
14000US39089758900,"Census Tract 7589, Licking, OH",,,3208,,3205,,2926,,279,,3,,1738
14000US39089759000,"Census Tract 7590, Licking, OH",,,1253,,1253,,972,,281,,0,,1169
14000US39089759100,"Census Tract 7591, Licking, OH",,,3602,,3602,,3510,,92,,0,,1951
14000US39091003800,"Census Tract 38, Logan, OH",,,1987,,1987,,1864,,123,,0,,967
14000US39091003900,"Census Tract 39, Logan, OH",,,2477,,2477,,2356,,121,,0,,1416
14000US39091004000,"Census Tract 40, Logan, OH",,,1231,,1231,,1131,,100,,0,,1111
14000US39091004100,"Census Tract 41, Logan, OH",,,1328,,1328,,1209,,119,,0,,1066
14000US39091004200,"Census Tract 42, Logan, OH",,,690,,690,,641,,49,,0,,538
14000US39091004300,"Census Tract 43, Logan, OH",,,3145,,3145,,3009,,136,,0,,1616
14000US39091004400,"Census Tract 44, Logan, OH",,,2244,,2244,,2088,,156,,0,,1557
14000US39091004500,"Census Tract 45, Logan, OH",,,2241,,2241,,2151,,90,,0,,964
14000US39091004600,"Census Tract 46, Logan, OH",,,2385,,2385,,2144,,241,,0,,1568
14000US39091004700,"Census Tract 47, Logan, OH",,,2732,,2732,,2673,,59,,0,,1502
14000US39091004800,"Census Tract 48, Logan, OH",,,2070,,2070,,1952,,118,,0,,1218
14000US39093010200,"Census Tract 102, Lorain, OH",,,2129,,2129,,2082,,47,,0,,993
14000US39093010300,"Census Tract 103, Lorain, OH",,,2608,,2608,,2577,,31,,0,,1607
14000US39093010400,"Census Tract 104, Lorain, OH",,,1679,,1661,,1619,,42,,18,,919
14000US39093013100,"Census Tract 131, Lorain, OH",,,4501,,4501,,4366,,135,,0,,2647
14000US39093013200,"Census Tract 132, Lorain, OH",,,6539,,6539,,6109,,430,,0,,2834
14000US39093021100,"Census Tract 211, Lorain, OH",,,1925,,1907,,1771,,136,,18,,784
14000US39093021200,"Census Tract 212, Lorain, OH",,,3148,,3148,,3051,,97,,0,,1343
14000US39093022100,"Census Tract 221, Lorain, OH",,,1113,,1113,,1060,,53,,0,,463
14000US39093022200,"Census Tract 222, Lorain, OH",,,1444,,1444,,1293,,151,,0,,757
14000US39093022400,"Census Tract 224, Lorain, OH",,,1831,,1831,,1683,,148,,0,,1232
14000US39093022500,"Census Tract 225, Lorain, OH",,,724,,724,,654,,70,,0,,508
14000US39093022601,"Census Tract 226.01, Lorain, OH",,,1108,,1108,,974,,134,,0,,812
14000US39093022800,"Census Tract 228, Lorain, OH",,,1672,,1672,,1463,,209,,0,,1375
14000US39093023000,"Census Tract 230, Lorain, OH",,,2253,,2253,,1777,,476,,0,,1724
14000US39093023100,"Census Tract 231, Lorain, OH",,,1421,,1421,,1249,,172,,0,,1151
14000US39093023200,"Census Tract 232, Lorain, OH",,,1488,,1488,,1197,,291,,0,,820
14000US39093023300,"Census Tract 233, Lorain, OH",,,1049,,1049,,940,,109,,0,,657
14000US39093023400,"Census Tract 234, Lorain, OH",,,1029,,1029,,963,,66,,0,,859
14000US39093023500,"Census Tract 235, Lorain, OH",,,898,,898,,851,,47,,0,,750
14000US39093023600,"Census Tract 236, Lorain, OH",,,1210,,1210,,1080,,130,,0,,886
14000US39093023700,"Census Tract 237, Lorain, OH",,,2456,,2456,,1959,,497,,0,,2089
14000US39093023800,"Census Tract 238, Lorain, OH",,,613,,613,,580,,33,,0,,549
14000US39093023900,"Census Tract 239, Lorain, OH",,,755,,755,,627,,128,,0,,579
14000US39093024000,"Census Tract 240, Lorain, OH",,,790,,790,,715,,75,,0,,572
14000US39093024100,"Census Tract 241, Lorain, OH",,,1419,,1412,,1332,,80,,7,,1072
14000US39093024200,"Census Tract 242, Lorain, OH",,,2234,,2234,,2028,,206,,0,,1350
14000US39093028100,"Census Tract 281, Lorain, OH",,,2245,,2245,,2165,,80,,0,,1194
14000US39093030100,"Census Tract 301, Lorain, OH",,,2868,,2868,,2653,,215,,0,,2793
14000US39093050100,"Census Tract 501, Lorain, OH",,,1815,,1815,,1710,,105,,0,,1058
14000US39093050200,"Census Tract 502, Lorain, OH",,,1698,,1698,,1568,,130,,0,,1208
14000US39093050300,"Census Tract 503, Lorain, OH",,,4249,,4249,,4017,,232,,0,,2338
14000US39093050400,"Census Tract 504, Lorain, OH",,,1256,,1256,,1178,,78,,0,,729
14000US39093057100,"Census Tract 571, Lorain, OH",,,1793,,1793,,1698,,95,,0,,1238
14000US39093060100,"Census Tract 601, Lorain, OH",,,1758,,1758,,1622,,136,,0,,1537
14000US39093060200,"Census Tract 602, Lorain, OH",,,2602,,2602,,2392,,210,,0,,1930
14000US39093070101,"Census Tract 701.01, Lorain, OH",,,1858,,1858,,1809,,49,,0,,1117
14000US39093070102,"Census Tract 701.02, Lorain, OH",,,2810,,2810,,2621,,189,,0,,1874
14000US39093070200,"Census Tract 702, Lorain, OH",,,1102,,1097,,1059,,38,,5,,593
14000US39093070300,"Census Tract 703, Lorain, OH",,,1496,,1496,,1382,,114,,0,,1078
14000US39093070400,"Census Tract 704, Lorain, OH",,,2391,,2375,,2103,,272,,16,,1222
14000US39093070500,"Census Tract 705, Lorain, OH",,,1706,,1706,,1522,,184,,0,,962
14000US39093070600,"Census Tract 706, Lorain, OH",,,2555,,2555,,2329,,226,,0,,1210
14000US39093070700,"Census Tract 707, Lorain, OH",,,1204,,1204,,1088,,116,,0,,568
14000US39093070800,"Census Tract 708, Lorain, OH",,,328,,328,,295,,33,,0,,467
14000US39093070901,"Census Tract 709.01, Lorain, OH",,,638,,638,,444,,194,,0,,519
14000US39093070902,"Census Tract 709.02, Lorain, OH",,,2012,,2012,,1892,,120,,0,,1198
14000US39093071000,"Census Tract 710, Lorain, OH",,,747,,747,,565,,182,,0,,535
14000US39093071100,"Census Tract 711, Lorain, OH",,,2464,,2464,,2314,,150,,0,,1154
14000US39093071201,"Census Tract 712.01, Lorain, OH",,,2456,,2456,,2278,,178,,0,,1166
14000US39093071202,"Census Tract 712.02, Lorain, OH",,,2302,,2302,,2211,,91,,0,,1176
14000US39093071300,"Census Tract 713, Lorain, OH",,,2365,,2365,,2200,,165,,0,,1252
14000US39093071400,"Census Tract 714, Lorain, OH",,,1332,,1332,,1073,,259,,0,,826
14000US39093071500,"Census Tract 715, Lorain, OH",,,1062,,1062,,1023,,39,,0,,895
14000US39093077100,"Census Tract 771, Lorain, OH",,,1935,,1935,,1857,,78,,0,,1043
14000US39093080101,"Census Tract 801.01, Lorain, OH",,,1300,,1300,,1230,,70,,0,,593
14000US39093080103,"Census Tract 801.03, Lorain, OH",,,2349,,2349,,2203,,146,,0,,1110
14000US39093080104,"Census Tract 801.04, Lorain, OH",,,1779,,1779,,1715,,64,,0,,1002
14000US39093080500,"Census Tract 805, Lorain, OH",,,3774,,3774,,3591,,183,,0,,1496
14000US39093080600,"Census Tract 806, Lorain, OH",,,2817,,2800,,2629,,171,,17,,1659
14000US39093080700,"Census Tract 807, Lorain, OH",,,4756,,4756,,4658,,98,,0,,2753
14000US39093090100,"Census Tract 901, Lorain, OH",,,1940,,1940,,1771,,169,,0,,1033
14000US39093090200,"Census Tract 902, Lorain, OH",,,1772,,1772,,1674,,98,,0,,1153
14000US39093091100,"Census Tract 911, Lorain, OH",,,2063,,2063,,1977,,86,,0,,1127
14000US39093091200,"Census Tract 912, Lorain, OH",,,1650,,1650,,1538,,112,,0,,1719
14000US39093092100,"Census Tract 921, Lorain, OH",,,1410,,1410,,1341,,69,,0,,729
14000US39093093100,"Census Tract 931, Lorain, OH",,,1910,,1910,,1816,,94,,0,,936
14000US39093094100,"Census Tract 941, Lorain, OH",,,4671,,4671,,4513,,158,,0,,2083
14000US39093095100,"Census Tract 951, Lorain, OH",,,2844,,2844,,2719,,125,,0,,4391
14000US39093096100,"Census Tract 961, Lorain, OH",,,3382,,3349,,3025,,324,,33,,1836
14000US39093097100,"Census Tract 971, Lorain, OH",,,1436,,1436,,1333,,103,,0,,977
14000US39093097200,"Census Tract 972, Lorain, OH",,,4248,,4248,,3999,,249,,0,,2335
14000US39093097300,"Census Tract 973, Lorain, OH",,,1158,,1158,,943,,215,,0,,1059
14000US39093097400,"Census Tract 974, Lorain, OH",,,5251,,5234,,5091,,143,,17,,3046
14000US39093990200,"Census Tract 9902, Lorain, OH",,,0,,0,,0,,0,,0,,0
14000US39095000200,"Census Tract 2, Lucas, OH",,,2308,,2298,,1982,,316,,10,,1211
14000US39095000300,"Census Tract 3, Lucas, OH",,,2055,,2055,,1930,,125,,0,,887
14000US39095000400,"Census Tract 4, Lucas, OH",,,1774,,1774,,1517,,257,,0,,946
14000US39095000600,"Census Tract 6, Lucas, OH",,,2259,,2259,,1954,,305,,0,,1023
14000US39095000700,"Census Tract 7, Lucas, OH",,,2636,,2636,,2353,,283,,0,,1272
14000US39095000800,"Census Tract 8, Lucas, OH",,,584,,584,,422,,162,,0,,307
14000US39095000900,"Census Tract 9, Lucas, OH",,,1059,,1059,,828,,231,,0,,694
14000US39095001000,"Census Tract 10, Lucas, OH",,,1720,,1720,,1315,,405,,0,,1178
14000US39095001100,"Census Tract 11, Lucas, OH",,,1100,,1100,,851,,249,,0,,609
14000US39095001201,"Census Tract 12.01, Lucas, OH",,,1192,,1175,,1079,,96,,17,,711
14000US39095001202,"Census Tract 12.02, Lucas, OH",,,675,,675,,402,,273,,0,,1834
14000US39095001301,"Census Tract 13.01, Lucas, OH",,,1536,,1536,,1423,,113,,0,,964
14000US39095001302,"Census Tract 13.02, Lucas, OH",,,1328,,1328,,1200,,128,,0,,521
14000US39095001303,"Census Tract 13.03, Lucas, OH",,,1789,,1782,,1587,,195,,7,,696
14000US39095001400,"Census Tract 14, Lucas, OH",,,797,,797,,595,,202,,0,,594
14000US39095001500,"Census Tract 15, Lucas, OH",,,514,,514,,409,,105,,0,,470
14000US39095001600,"Census Tract 16, Lucas, OH",,,1355,,1355,,1220,,135,,0,,1003
14000US39095001700,"Census Tract 17, Lucas, OH",,,488,,488,,351,,137,,0,,320
14000US39095001800,"Census Tract 18, Lucas, OH",,,1111,,1111,,918,,193,,0,,715
14000US39095001900,"Census Tract 19, Lucas, OH",,,519,,519,,445,,74,,0,,359
14000US39095002000,"Census Tract 20, Lucas, OH",,,553,,553,,465,,88,,0,,632
14000US39095002100,"Census Tract 21, Lucas, OH",,,1336,,1324,,1205,,119,,12,,1171
14000US39095002200,"Census Tract 22, Lucas, OH",,,534,,534,,401,,133,,0,,449
14000US39095002300,"Census Tract 23, Lucas, OH",,,552,,552,,439,,113,,0,,738
14000US39095002401,"Census Tract 24.01, Lucas, OH",,,1929,,1921,,1751,,170,,8,,1104
14000US39095002402,"Census Tract 24.02, Lucas, OH",,,639,,639,,457,,182,,0,,483
14000US39095002500,"Census Tract 25, Lucas, OH",,,638,,638,,423,,215,,0,,661
14000US39095002600,"Census Tract 26, Lucas, OH",,,391,,391,,369,,22,,0,,348
14000US39095002700,"Census Tract 27, Lucas, OH",,,459,,459,,328,,131,,0,,360
14000US39095002800,"Census Tract 28, Lucas, OH",,,451,,451,,363,,88,,0,,982
14000US39095002900,"Census Tract 29, Lucas, OH",,,620,,620,,363,,257,,0,,665
14000US39095003000,"Census Tract 30, Lucas, OH",,,528,,528,,453,,75,,0,,895
14000US39095003100,"Census Tract 31, Lucas, OH",,,358,,358,,348,,10,,0,,307
14000US39095003200,"Census Tract 32, Lucas, OH",,,507,,507,,343,,164,,0,,389
14000US39095003300,"Census Tract 33, Lucas, OH",,,412,,412,,328,,84,,0,,639
14000US39095003400,"Census Tract 34, Lucas, OH",,,222,,222,,168,,54,,0,,311
14000US39095003500,"Census Tract 35, Lucas, OH",,,520,,520,,418,,102,,0,,462
14000US39095003600,"Census Tract 36, Lucas, OH",,,483,,483,,422,,61,,0,,500
14000US39095003700,"Census Tract 37, Lucas, OH",,,637,,637,,578,,59,,0,,277
14000US39095003900,"Census Tract 39, Lucas, OH",,,2510,,2510,,2206,,304,,0,,1391
14000US39095004000,"Census Tract 40, Lucas, OH",,,633,,633,,555,,78,,0,,440
14000US39095004200,"Census Tract 42, Lucas, OH",,,685,,685,,521,,164,,0,,352
14000US39095004400,"Census Tract 44, Lucas, OH",,,2011,,2011,,1695,,316,,0,,1071
14000US39095004501,"Census Tract 45.01, Lucas, OH",,,1495,,1495,,1422,,73,,0,,537
14000US39095004503,"Census Tract 45.03, Lucas, OH",,,1434,,1434,,1387,,47,,0,,679
14000US39095004504,"Census Tract 45.04, Lucas, OH",,,1838,,1829,,1803,,26,,9,,832
14000US39095004600,"Census Tract 46, Lucas, OH",,,1067,,1067,,854,,213,,0,,925
14000US39095004701,"Census Tract 47.01, Lucas, OH",,,1205,,1205,,1062,,143,,0,,740
14000US39095004702,"Census Tract 47.02, Lucas, OH",,,1559,,1559,,1430,,129,,0,,1158
14000US39095004800,"Census Tract 48, Lucas, OH",,,1177,,1177,,976,,201,,0,,953
14000US39095004900,"Census Tract 49, Lucas, OH",,,1279,,1279,,958,,321,,0,,948
14000US39095005000,"Census Tract 50, Lucas, OH",,,992,,992,,828,,164,,0,,507
14000US39095005100,"Census Tract 51, Lucas, OH",,,1457,,1457,,1100,,357,,0,,1407
14000US39095005200,"Census Tract 52, Lucas, OH",,,1675,,1675,,1462,,213,,0,,1018
14000US39095005300,"Census Tract 53, Lucas, OH",,,931,,931,,830,,101,,0,,631
14000US39095005400,"Census Tract 54, Lucas, OH",,,1054,,1054,,856,,198,,0,,946
14000US39095005501,"Census Tract 55.01, Lucas, OH",,,1241,,1241,,1223,,18,,0,,912
14000US39095005502,"Census Tract 55.02, Lucas, OH",,,1443,,1443,,1362,,81,,0,,1074
14000US39095005503,"Census Tract 55.03, Lucas, OH",,,1222,,1222,,1163,,59,,0,,717
14000US39095005600,"Census Tract 56, Lucas, OH",,,2424,,2424,,2297,,127,,0,,1743
14000US39095005701,"Census Tract 57.01, Lucas, OH",,,2028,,2028,,1800,,228,,0,,1035
14000US39095005702,"Census Tract 57.02, Lucas, OH",,,2786,,2786,,2544,,242,,0,,1021
14000US39095005703,"Census Tract 57.03, Lucas, OH",,,1388,,1388,,1244,,144,,0,,477
14000US39095005801,"Census Tract 58.01, Lucas, OH",,,1877,,1877,,1736,,141,,0,,1018
14000US39095005802,"Census Tract 58.02, Lucas, OH",,,2702,,2702,,2453,,249,,0,,1325
14000US39095005901,"Census Tract 59.01, Lucas, OH",,,1323,,1316,,1233,,83,,7,,758
14000US39095005902,"Census Tract 59.02, Lucas, OH",,,2336,,2336,,2159,,177,,0,,1055
14000US39095006000,"Census Tract 60, Lucas, OH",,,1312,,1312,,1264,,48,,0,,720
14000US39095006100,"Census Tract 61, Lucas, OH",,,1954,,1954,,1822,,132,,0,,705
14000US39095006200,"Census Tract 62, Lucas, OH",,,1504,,1493,,1397,,96,,11,,840
14000US39095006300,"Census Tract 63, Lucas, OH",,,2032,,2032,,1936,,96,,0,,561
14000US39095006400,"Census Tract 64, Lucas, OH",,,1345,,1345,,1256,,89,,0,,414
14000US39095006500,"Census Tract 65, Lucas, OH",,,1464,,1464,,1424,,40,,0,,712
14000US39095006600,"Census Tract 66, Lucas, OH",,,1388,,1388,,1126,,262,,0,,751
14000US39095006700,"Census Tract 67, Lucas, OH",,,575,,575,,493,,82,,0,,694
14000US39095006800,"Census Tract 68, Lucas, OH",,,2123,,2123,,1870,,253,,0,,1745
14000US39095006900,"Census Tract 69, Lucas, OH",,,1525,,1518,,1491,,27,,7,,726
14000US39095007001,"Census Tract 70.01, Lucas, OH",,,2138,,2138,,2033,,105,,0,,1008
14000US39095007002,"Census Tract 70.02, Lucas, OH",,,1105,,1105,,1079,,26,,0,,544
14000US39095007101,"Census Tract 71.01, Lucas, OH",,,2496,,2496,,2445,,51,,0,,1066
14000US39095007102,"Census Tract 71.02, Lucas, OH",,,1941,,1941,,1859,,82,,0,,900
14000US39095007202,"Census Tract 72.02, Lucas, OH",,,2019,,2019,,1963,,56,,0,,1186
14000US39095007203,"Census Tract 72.03, Lucas, OH",,,2072,,2072,,2045,,27,,0,,1442
14000US39095007204,"Census Tract 72.04, Lucas, OH",,,2369,,2369,,2176,,193,,0,,1287
14000US39095007205,"Census Tract 72.05, Lucas, OH",,,2872,,2872,,2660,,212,,0,,1662
14000US39095007301,"Census Tract 73.01, Lucas, OH",,,2759,,2759,,2679,,80,,0,,1155
14000US39095007302,"Census Tract 73.02, Lucas, OH",,,1564,,1564,,1405,,159,,0,,856
14000US39095007303,"Census Tract 73.03, Lucas, OH",,,2299,,2299,,2038,,261,,0,,1520
14000US39095007400,"Census Tract 74, Lucas, OH",,,2743,,2743,,2550,,193,,0,,2027
14000US39095007500,"Census Tract 75, Lucas, OH",,,2055,,2055,,1929,,126,,0,,1419
14000US39095007600,"Census Tract 76, Lucas, OH",,,2160,,2150,,2079,,71,,10,,1270
14000US39095007700,"Census Tract 77, Lucas, OH",,,1518,,1518,,1414,,104,,0,,1459
14000US39095007800,"Census Tract 78, Lucas, OH",,,1803,,1803,,1748,,55,,0,,1111
14000US39095007901,"Census Tract 79.01, Lucas, OH",,,1153,,1153,,1060,,93,,0,,575
14000US39095007902,"Census Tract 79.02, Lucas, OH",,,3218,,3218,,2999,,219,,0,,1578
14000US39095008000,"Census Tract 80, Lucas, OH",,,2002,,2002,,1884,,118,,0,,963
14000US39095008100,"Census Tract 81, Lucas, OH",,,2283,,2283,,2164,,119,,0,,974
14000US39095008201,"Census Tract 82.01, Lucas, OH",,,2740,,2731,,2575,,156,,9,,1105
14000US39095008202,"Census Tract 82.02, Lucas, OH",,,2788,,2788,,2758,,30,,0,,1842
14000US39095008203,"Census Tract 82.03, Lucas, OH",,,4039,,4039,,3809,,230,,0,,2144
14000US39095008301,"Census Tract 83.01, Lucas, OH",,,2962,,2962,,2885,,77,,0,,2033
14000US39095008302,"Census Tract 83.02, Lucas, OH",,,880,,880,,873,,7,,0,,532
14000US39095008400,"Census Tract 84, Lucas, OH",,,2695,,2695,,2540,,155,,0,,986
14000US39095008500,"Census Tract 85, Lucas, OH",,,2048,,2048,,1888,,160,,0,,1278
14000US39095008600,"Census Tract 86, Lucas, OH",,,3064,,3064,,2856,,208,,0,,1810
14000US39095008700,"Census Tract 87, Lucas, OH",,,4338,,4280,,3932,,348,,58,,1786
14000US39095008800,"Census Tract 88, Lucas, OH",,,4381,,4378,,4132,,246,,3,,2062
14000US39095008901,"Census Tract 89.01, Lucas, OH",,,2951,,2943,,2847,,96,,8,,1343
14000US39095008902,"Census Tract 89.02, Lucas, OH",,,3239,,3227,,3166,,61,,12,,1407
14000US39095009000,"Census Tract 90, Lucas, OH",,,5937,,5937,,5870,,67,,0,,3683
14000US39095009101,"Census Tract 91.01, Lucas, OH",,,2243,,2243,,2156,,87,,0,,1279
14000US39095009102,"Census Tract 91.02, Lucas, OH",,,3084,,3084,,2814,,270,,0,,1479
14000US39095009201,"Census Tract 92.01, Lucas, OH",,,4065,,4065,,3871,,194,,0,,2048
14000US39095009202,"Census Tract 92.02, Lucas, OH",,,3688,,3676,,3604,,72,,12,,1878
14000US39095009300,"Census Tract 93, Lucas, OH",,,853,,853,,812,,41,,0,,536
14000US39095009400,"Census Tract 94, Lucas, OH",,,1390,,1390,,1287,,103,,0,,683
14000US39095009500,"Census Tract 95, Lucas, OH",,,1610,,1610,,1500,,110,,0,,876
14000US39095009600,"Census Tract 96, Lucas, OH",,,1624,,1624,,1571,,53,,0,,1095
14000US39095009700,"Census Tract 97, Lucas, OH",,,1521,,1521,,1370,,151,,0,,1083
14000US39095009800,"Census Tract 98, Lucas, OH",,,1991,,1991,,1853,,138,,0,,1397
14000US39095009900,"Census Tract 99, Lucas, OH",,,2355,,2355,,2156,,199,,0,,1406
14000US39095010001,"Census Tract 100.01, Lucas, OH",,,2061,,2061,,1971,,90,,0,,1324
14000US39095010002,"Census Tract 100.02, Lucas, OH",,,1761,,1761,,1652,,109,,0,,1054
14000US39095010100,"Census Tract 101, Lucas, OH",,,2045,,2045,,1950,,95,,0,,1193
14000US39095010200,"Census Tract 102, Lucas, OH",,,1340,,1340,,1262,,78,,0,,868
14000US39095010300,"Census Tract 103, Lucas, OH",,,861,,861,,621,,240,,0,,681
14000US39095010400,"Census Tract 104, Lucas, OH",,,1851,,1851,,1522,,329,,0,,1525
14000US39095990000,"Census Tract 9900, Lucas, OH",,,0,,0,,0,,0,,0,,0
14000US39097040101,"Census Tract 401.01, Madison, OH",,,1114,,1114,,1026,,88,,0,,552
14000US39097040102,"Census Tract 401.02, Madison, OH",,,2729,,2729,,2614,,115,,0,,1358
14000US39097040201,"Census Tract 402.01, Madison, OH",,,1612,,1612,,1529,,83,,0,,802
14000US39097040202,"Census Tract 402.02, Madison, OH",,,1223,,1223,,1180,,43,,0,,761
14000US39097040400,"Census Tract 404, Madison, OH",,,1361,,1361,,1319,,42,,0,,811
14000US39097040500,"Census Tract 405, Madison, OH",,,2291,,2291,,2096,,195,,0,,1372
14000US39097040600,"Census Tract 406, Madison, OH",,,3002,,3002,,2902,,100,,0,,1802
14000US39097040700,"Census Tract 407, Madison, OH",,,1628,,1628,,1452,,176,,0,,727
14000US39097041000,"Census Tract 410, Madison, OH",,,51,,51,,51,,0,,0,,4777
14000US39097041100,"Census Tract 411, Madison, OH",,,2165,,2165,,2107,,58,,0,,1312
